uwwCode,pe,dcpCode,dcpName,dcpLatitude,dcpLongitude,pop_2015_g,country_id
IT18Q90000002901,2969.18,IT18Q90000002931,Sersale - rete,38.998243,16.715948,1231.9539937973,IT
IT18Q90000002902,6835,IT18Q90000002932,Girifalco - Rena,38.828906,16.446608,4686.89102360606,IT
IT18Q90000002895,9177.84,IT18Q90000002930,Simeri Crichi - Mare,38.868944,16.704329,3377.21150043636,IT
IT18Q90000002896,3003.58,IT18Q90000002926,Guardavalle - Centro,38.502661,16.510512,0.361343100667,IT
IT18Q90000002897,76.04,IT18Q90000002927,Guardavalle - rete Elce della Vecchia,38.506561,16.500358,157.339062757208,IT
IT18Q90000002898,582.72,IT18Q90000002928,Simeri Crichi - Grecia,38.927878,16.666484,68.0005253851414,IT
IT18Q90000002890,100.068,IT18Q90000002920,Tiriolo - Cuture,38.955192,16.509236,295.329387962818,IT
IT18Q90000002891,119.8395,IT18Q90000002921,Tiriolo - Ferrito,38.925748,16.552292,5520.07656379975,IT
IT18Q90000002894,9173.84,IT18Q90000002924,Borgia - Catanzaro Lido,38.819993,16.604857,24162.5080080065,IT
IT18Q90000002884,13649,IT18Q90000002914,Botricello - Arango,38.926509,16.875405,1100.61408788711,IT
IT18Q90000002885,1296.54,IT18Q90000002915,Maida - Vena,38.887523,16.403111,1409.41673075641,IT
IT18Q90000002888,250.17,IT18Q90000002918,Tiriolo - Telecom,38.902415,16.535069,0.132864511099753,IT
IT18Q90000002880,485.136,IT18Q90000002910,Amantea - Belmonte loc. Vadi,39.163629,16.101747,12301.7064993031,IT
IT18Q90000002881,50346.336,IT18Q90000002911,Amantea - Nocera Terinese,39.030608,16.116549,27469.379752206,IT
IT18Q90000002882,14454,IT18Q13120000000,Cropani - Crocchio,38.921859,16.820906,8185.07406435907,IT
IT18Q90000002874,16216.2,IT18Q90000002904,Trebisacce - Pagliara,39.884156,16.536103,9232.45538078807,IT
IT18Q90000002876,3098.7,IT18Q90000002906,Verbicaro - Iardino,39.754197,15.909508,2973.18436400592,IT
IT18Q90000002878,29400,IT18Q90000002908,Villapiana - Orto della Signora,39.842893,16.503472,4149.80406906767,IT
IT18Q90000002879,377.328,IT18Q90000002909,Amantea - Belmonte loc. S.Barbara,39.183838,16.074908,2009.07739581785,IT
IT18Q90000002868,201.3,IT18Q90000002898,Torano Castello - Varametto,39.527526,16.187276,3768.71442435309,IT
IT18Q90000002869,500.2,IT18Q90000002899,Torano Castello - Mastroto,39.505579,16.150643,70.918181180954,IT
IT18Q90000002870,201.3,IT18Q90000002900,Torano Castello - Peritano,39.513216,16.144651,1089.93552494049,IT
IT18Q90000002872,25139.52,IT18Q90000002902,Tortora - Falconara,39.913758,15.4773261,5284.26420940459,IT
IT18Q90000002863,4202,IT18Q90000002893,Terranova da Sibari - Mortelluzza,39.65432,16.357399,4496.36151307821,IT
IT18Q90000002864,1287,IT18Q90000002894,Terranova da Sibari - Varco di Lupo,39.656133,16.364078,1.23961152136326,IT
IT18Q90000002867,1494.5,IT18Q90000002897,Torano Castello - Cupini,39.497382,16.151392,0,IT
IT18Q13000000006,2969.353,IT18Q13000000005,Soveria Mannelli - Scaglioni,39.06964,16.374156,2670.94435870275,IT
IT18Q13000000007,1357.86,IT18Q90000003008,Caccuri - Campo,39.23087,16.783115,0,IT
IT18Q13000000008,313.14,IT18Q13000000007,Limbadi - Rete loc. Cirillo,38.56924,15.96448,1278.37990039587,IT
IT18Q13000000009,250.512,IT18Q13000000008,Limbadi - Rete loc.Cardillo,38.55928,15.99699,205.701108820736,IT
IT18Q13000000001,936.12,IT18Q13000000001,Tiriolo - Campo Monaci,38.940122,16.50532,228.372437097132,IT
IT18Q13000000002,399.8685,IT18Q13000000002,Tiriolo - Pratora,38.912137,16.527539,97.09336697869,IT
IT18Q13000000003,79.893,IT18Q15000002008,Tiriolo - San Giovanni,38.904233,16.525515,1229.00077079714,IT
IT18Q13000000004,4939.76,IT18Q13000000003,Borgia - Malaidi,38.833045,16.51392,2686.78295624256,IT
IT17Q150000244,5797.8,IT17Q150000244,PIETRAGALLA_SAN_NICOLA_-_ZONA_PIP,40.74453772,15.80295337,3081.29838392604,IT
IT17Q150000245,2916.32,IT17Q150000245,CHIAROMONTE,40.0739,16.18133,1916.86389940232,IT
IT17Q150000246,867.15,IT17Q150000246,MATERA_LA_MARTELLA - LOCALITÀ CIPOLLA,40.6828,16.5292,343.796991585143,IT
IT17Q150000238,250,IT17Q150000238,SAN_FELE_PIERNO,40.79532528,15.5968845,121.129182755947,IT
IT17Q150000239,3883.05,IT17Q150000239,NOEPOLI_-_CONSORTILE_PANTANO_DI_NOEPOLI,40.10636847,16.36956531,3581.35995812318,IT
IT17Q150000240,60.83,IT17Q150000240,BARILE_-_ZONA_PIP,40.93670282,15.67679376,2089.32526993752,IT
IT17Q150000242,1808.04,IT17Q150000242,CASTRONUOVO_SANT_ANDREA,40.20959004,16.17761443,1.44584615901113,IT
IT17Q150000234,4806.84,IT17Q150000234,TRICARICO_CDA_CACARONE,40.627777,16.14003478,3889.24335183203,IT
IT17Q150000235,762.06,IT17Q150000235,TRICARICO_CHIESA_DELLE_TRINITÀ,40.63490263,16.15026634,139.708260908723,IT
IT17Q150000236,6500,IT17Q150000236,BARAGIANO_DEPURATORE_CONSORTILE_A1,40.697363,15.543839,6496.80853299983,IT
IT17Q150000237,450,IT17Q150000237,SAN_FELE_VIGNA_DEL_BRADANO,40.8320475,15.54515908,554.681901097298,IT
IT17Q150000223,30.7,IT17Q150000223,VIETRI_DI_POTENZA_MOSINELLO,40.601677,15.4719763,565.957046691794,IT
IT17Q150000230,86.715,IT17Q150000230,MATERA_PICCIANO_A,40.6542645,16.53706469,1997.48738120496,IT
IT17Q150000231,2020.5,IT17Q150000231,MONTEMURRO_CDA_VALLE_GELATA,40.29129153,15.97441586,10384.4692346714,IT
IT17Q150000232,13903.78,IT17Q150000232,TRAMUTOLA_CDA_SANTO_STEFANO,40.32599705,15.8170413,178.927522120997,IT
IT17Q150000218,234,IT17Q150000218,TURSI_PANE_E_VINO,40.2111,16.613092,153.138624668121,IT
IT17Q150000220,5541.9,IT17Q150000220,VALSINNI_CDA_S_LEO,40.17662384,16.44353663,4573.86425570329,IT
IT17Q150000221,12610,IT17Q150000221,VENOSA_FIUMARA_DI_VENOSA,40.98205706,15.84498302,12225.9849841475,IT
IT17Q150000222,2517.4,IT17Q150000222,VIETRI_DI_POTENZA_CDA_MOLINELLO,40.59955336,15.50133178,7229.77882999554,IT
IT17Q150000206,4148,IT17Q150000206,TITO_MADONNA_DELLE_GRAZIE,40.58620172,15.66397168,6165.51570937526,IT
IT17Q150000208,3204,IT17Q150000208,TOLVE_TRE_PONTI,40.70153146,16.01356012,3245.95369075239,IT
IT17Q150000209,2917.2,IT17Q150000209,TRAMUTOLA_CDA_MATINELLA,40.34507983,15.80008086,8411.96958938787,IT
IT17Q150000217,4153.5,IT17Q150000217,TURSI_CDA_LA_CANALA,40.23350656,16.51953854,749.530419308692,IT
IT17Q150000199,113,IT17Q150000199,SCANZANO_TERZO_CAVONE,40.2941479,16.72912479,9013.20115850802,IT
IT17Q150000200,113,IT17Q150000200,SCANZANO_TERZO_MARZOCCO,40.27578675,16.71955331,629.707085430622,IT
IT17Q150000201,15473.68,IT17Q150000201,SENISE_CONSORTILE_SERRAPOTAMO,40.1379443,16.29208114,15969.2418289616,IT
IT17Q150000204,5940,IT17Q150000204,STIGLIANO_CDA_DIFESA,40.42330193,16.25546709,1935.94671886135,IT
IT17Q150000190,2782.99,IT17Q150000190,SAN_SEVERINO_LUCANO_CROPANI,40.04724074,16.14091339,1694.24188902974,IT
IT17Q150000191,11288.43,IT17Q150000191,SARCONI_CDA_S_LIGUORE,40.25786559,15.88730594,958.74388051033,IT
IT17Q150000192,2162,IT17Q150000192,SATRIANO_DI_L_CDA_LAVANGHE,40.54316743,15.63332703,1999.34078384936,IT
IT17Q150000198,10170,IT17Q150000198,SCANZANO_LIDO_TORRE,40.25298012,16.71324973,881.106926713139,IT
IT17Q150000172,5880,IT17Q150000172,S_ARCANGELO_ACQUAVIVA,40.26430572,16.26849269,7245.51983074145,IT
IT17Q150000177,1075,IT17Q150000177,SAN_FELE_CDA_AIROLA_BRADANO,40.818624,15.535045,1393.20733226743,IT
IT17Q150000184,174,IT17Q150000184,SALANDRA_CDA_MONTAGNOLA,40.556974,16.338725,107.718788146973,IT
IT17Q150000189,1740,IT17Q150000189,SAN_MAURO_FORTE_CDA_SULLANO,40.48432841,16.23865811,17.4898443017155,IT
IT17Q150000167,9639.6,IT17Q150000167,ROTONDA_CDA_PARAGALLINE,39.97101923,16.03851908,4654.16726191994,IT
IT17Q150000168,2827.5,IT17Q150000168,ROTONDELLA_TRISAIA,40.168329,16.51868272,331.899627685547,IT
IT17Q150000170,2014,IT17Q150000170,RUOTI_CDA_PASCONE,40.72605403,15.66683983,803.603210743517,IT
IT17Q150000171,532,IT17Q150000171,RUOTI_CDA_STRETTOLE,40.71315549,15.68043263,2996.20682007074,IT
IT17Q150000159,900,IT17Q150000159,RIVELLO_PASQUALI,40.07420884,15.75803655,1656.85950660706,IT
IT17Q150000160,180,IT17Q150000160,RIVELLO_ROTALE,40.08035248,15.71276144,184.502275243402,IT
IT17Q150000165,2202.48,IT17Q150000165,ROCCANOVA_C_DA_PRATO,40.21373175,16.2093092,1179.89265674353,IT
IT17Q150000166,87,IT17Q150000166,ROTONDA_PIANO_INCORONATO_ARIOSANTO,39.96052035,16.01234491,1473.7436580956,IT
IT17Q150000153,600,IT17Q150000153,RIVELLO_VIGNALE,40.07793567,15.77484934,0,IT
IT17Q150000154,90,IT17Q150000154,RIVELLO_CDA_MASCALCIA,40.06907397,15.77698872,1292.91977977753,IT
IT17Q150000156,60,IT17Q150000156,RIVELLO_CARPINETA,40.06901146,15.68402984,365.257090032101,IT
IT17Q150000147,15016.24,IT17Q150000147,RIONERO_CDA_FOSSO_FONTANELLE,40.91267724,15.67071826,351.578872121871,IT
IT17Q150000148,816.1,IT17Q150000148,RIONERO_MONTICHIO_BAGNI,40.95717222,15.55859266,5449.14051800827,IT
IT17Q150000149,163.22,IT17Q150000149,RIONERO_MONTICHIO_LAGHI,40.93234376,15.59669057,20.2992144599557,IT
IT17Q150000150,163.22,IT17Q150000150,RIONERO_S_VITO_SGARRONI,40.9242272,15.56266204,16.1933591365814,IT
IT17Q150000141,1520,IT17Q150000141,POMARICO_CDA_S_PIETRO,40.51821866,16.5405393,2423.41458055377,IT
IT17Q150000143,134680,IT17Q150000143,POTENZA_TIERA_DI_VAGLIO,40.65441,15.87701,67629.1773267793,IT
IT17Q150000144,4418,IT17Q150000144,RAPOLLA_CDA_CANTORE,40.97892671,15.68250279,1882.90444604307,IT
IT17Q150000145,4348.05,IT17Q150000145,RAPONE_CDA_OFANTO,40.89358736,15.49231454,3193.0316744186,IT
IT17Q150000133,6105,IT17Q150000133,PISTICCI_SAN_BASILIO,40.38598686,16.55026895,1362.23894148692,IT
IT17Q150000134,825,IT17Q150000134,PISTICCI_TINCHI,40.36062637,16.65561797,694.98696780391,IT
IT17Q150000138,17255,IT17Q150000138,POLICORO_S_GIUSTO_NUOVO,40.22355881,16.69665376,30536.7329461083,IT
IT17Q150000140,2200,IT17Q150000140,POMARICO_CDA_GISSO,40.51290417,16.5559625,544.534912109375,IT
IT17Q150000127,4636.4,IT17Q150000127,PIGNOLA_CDA_CAMPO_DI_GIORGIO,40.60261337,15.79027217,7042.66646103328,IT
IT17Q150000130,692,IT17Q150000130,PIGNOLA_RIFREDDO,40.572697,15.822576,0,IT
IT17Q150000131,165,IT17Q150000131,PISTICCI_CENTRO_AGRICOLO,40.35688226,16.70436077,4249.00394137274,IT
IT17Q150000132,7260,IT17Q150000132,PISTICCI_MARCONIA,40.29716119,16.75336774,286.327365769772,IT
IT17Q150000121,3869,IT17Q150000121,PALAZZO_S_G_CDA_PIANI,40.93531937,15.9975969,3475.22493267059,IT
IT17Q150000123,5220,IT17Q150000123,PATERNO_CDA_FRASCINETO,40.3547785,15.76473758,8918.97472149433,IT
IT17Q150000124,2137.56,IT17Q150000124,PESCOPAGANO_CDA_GUANA,40.84032032,15.39914941,1207.52266168781,IT
IT17Q150000125,4950,IT17Q150000125,PICERNO_CDA_POLVERIERA,40.63354974,15.64202025,5219.89901553839,IT
IT17Q150000115,18040,IT17Q150000115,NOVA_SIRI_MARINA,40.13357936,16.64920183,13251.0137903754,IT
IT17Q150000116,1980,IT17Q150000116,NOVA_SIRI_SCALO,40.14938524,16.54439395,217.800573766232,IT
IT17Q150000119,440,IT17Q150000119,OPPIDO_CPOZZELLA,40.7642899,15.97740503,658.135091602802,IT
IT17Q150000120,3240,IT17Q150000120,OPPIDO_CDA_MEDICA,40.76438991,16.00250064,2675.16995851696,IT
IT17Q150000107,1277.43,IT17Q150000107,MURO_LUCANO_CDA_GIARDINI_VECCHIO,40.74520008,15.49012892,5.46523666381836,IT
IT17Q150000109,364.98,IT17Q150000109,MURO_LUCANO_CDA_PASCONE,40.74859554,15.49242818,406.440088901669,IT
IT17Q150000110,121.66,IT17Q150000110,MURO_LUCANO_PONTE_GIACOIA,40.72249486,15.50966542,739.336643826216,IT
IT17Q150000103,225,IT17Q150000103,MONTESCAGLIOSO_CDA_BERNALDA,40.53685744,16.64821289,26883.4782825752,IT
IT17Q150000104,3300,IT17Q150000104,MONTESCAGLIOSO_CDA_FONTANA_DI_FARSA,40.55527828,16.68018707,685.98549079895,IT
IT17Q150000105,3750,IT17Q150000105,MONTESCAGLIOSO_VIA_MATERA,40.55480544,16.65553856,5002.70119008422,IT
IT17Q150000106,121.66,IT17Q150000106,MURO_LUCANO_CDA_BRAIDA_MURITANA,40.75483292,15.4979236,4548.98606886016,IT
IT17Q150000095,1560.87,IT17Q150000095,MATERA_LA_MARTELLA,40.67087436,16.56133305,21602.7807136923,IT
IT17Q150000096,15810,IT17Q150000096,MELFI_CDA_VALCHIERA,40.98958434,15.66069046,18999.9913848485,IT
IT17Q150000097,2079,IT17Q150000097,MIGLIONICO_CDA_COLAPRECE,40.56289935,16.50371763,2010.77413843572,IT
IT17Q150000100,6930,IT17Q150000100,MONTALBANO_IONICO_FOSSO_VALLE,40.29495334,16.5782697,4123.05760955811,IT
IT17Q150000090,86.715,IT17Q150000090,MATERA_BORGO_VENUSIO,40.71948251,16.57460414,38848.0851728189,IT
IT17Q150000091,17343,IT17Q150000091,MATERA_LAMIONE,40.62767484,16.62565056,4944.88507476076,IT
IT17Q150000092,25147.35,IT17Q150000092,MATERA_SARRA,40.70657287,16.48496305,170.721468560398,IT
IT17Q150000093,34686,IT17Q150000093,MATERA_PANTANO_NUOVO,40.68257231,16.6030101,55476.8362001417,IT
IT17Q150000086,9752,IT17Q150000086,MARATEA_OGLIASTRO,40.00345677,15.68869403,1210.65667581558,IT
IT17Q150000087,1171.52,IT17Q150000087,MARSICO_NUOVO_CDA_PERGOLA_S_VITO,40.43041811,15.69488135,168.167429502821,IT
IT17Q150000088,5857.6,IT17Q150000088,MARSICO_NUOVO_CDA_S_MARIA,40.43227643,15.66536734,614.465091571212,IT
IT17Q150000089,3436.86,IT17Q150000089,MASCHITO_BOIGO,40.91172809,15.8291371,1466.6921332702,IT
IT17Q150000081,536.6,IT17Q150000081,LAURIA_PECORONE,40.07069808,15.85590662,242.792329460382,IT
IT17Q150000082,268.3,IT17Q150000082,LAURIA_SELUCI,40.07337949,15.9554475,901.099535226822,IT
IT17Q150000083,12420,IT17Q150000083,LAVELLO_CDA_SPERANZA,41.06153275,15.81531795,5802.18404234506,IT
IT17Q150000084,530,IT17Q150000084,MARATEA_MASSA_PANTANO,39.97304698,15.7486034,2765.94245035946,IT
IT17Q150000076,1975,IT17Q150000076,LAURENZANA_CDA_CRETACCIO,40.47196386,15.96187607,1790.22296468168,IT
IT17Q150000077,268.3,IT17Q150000077,LAURIA_CDA_S_ROSA,40.07301028,15.82404873,348.714689865708,IT
IT17Q150000078,6975.8,IT17Q150000078,LAURIA_CARROSO_CAPOLUOGO,40.04164895,15.82644916,9114.83939163131,IT
IT17Q150000080,536.6,IT17Q150000080,LAURIA_COGLIANDRINO,40.09266903,15.92545192,2321.41917270422,IT
IT17Q150000072,8932.73,IT17Q150000072,LAGONEGRO_FOSSO_S_FRANCESCO,40.12092057,15.76391829,5277.38914083131,IT
IT17Q150000073,1385.5,IT17Q150000073,LATRONICO_CDA_CALDA,40.07900917,15.97398665,548.568795148982,IT
IT17Q150000074,2852.5,IT17Q150000074,LATRONICO_CDA_MULINI,40.06584842,16.04508205,2583.82735842932,IT
IT17Q150000075,3586,IT17Q150000075,LATRONICO_PAESE,40.08135721,16.00704829,1213.71803094167,IT
IT17Q150000061,367.74,IT17Q150000061,GENZANO_DI_LUCANIA_VISCIOLA_ZONA_PIP,40.8439744,16.01021133,822.525078879669,IT
IT17Q150000066,5390,IT17Q150000066,GRASSANO_CENTRO_,40.6230414,16.28820126,1555.3438102603,IT
IT17Q150000067,1924,IT17Q150000067,GROTTOLE_PIETRA_NEPITA,40.59252674,16.37668322,13929.8198808409,IT
IT17Q150000071,5684,IT17Q150000071,IRSINA_CDA_PESCARA,40.73527038,16.24196274,1951.95252241194,IT
IT17Q150000049,1872,IT17Q150000049,FILIANO_INTERLUZZI,40.83512292,15.70274285,4238.94651182927,IT
IT17Q150000050,2400,IT17Q150000050,FORENZA_CDA_OLECINA,40.85778469,15.86255147,1344.99430693686,IT
IT17Q150000051,480,IT17Q150000051,FORENZA_MONTE_MADONNA_DELL_ARMENIA,40.86223606,15.84780105,482.514434061944,IT
IT17Q150000060,5638.68,IT17Q150000060,GENZANO_DI_LUCANIA_CDA_GAUDEMANNO,40.85693972,16.03533559,3109.31379705854,IT
IT17Q150000029,2185,IT17Q150000029,CALVELLO_ISCA_CASTALDO,40.47203853,15.88604912,1814.76972148567,IT
IT17Q150000035,3456,IT17Q150000035,CASTELLUCCIO_INF_CARRICCHIO,39.99106048,15.97692957,2791.20726238936,IT
IT17Q150000042,2914,IT17Q150000042,CORLETO_P_CDA_COSTA,40.38145162,16.04686891,441.981759995222,IT
IT17Q150000047,8928,IT17Q150000047,FERRANDINA_CDA_CASALINI,40.49124293,16.45468263,5761.18247525394,IT
IT17Q150000023,107.6,IT17Q150000023,BELLA_STAZIONE_BELLA_MURO_FIUMARA,40.70097142,15.53786273,0,IT
IT17Q150000024,13340,IT17Q150000024,BERNALDA_CDA_RICILIETO,40.39708875,16.69016283,13039.852505654,IT
IT17Q150000025,14210,IT17Q150000025,BERNALDA_METAPONTO_LIDO,40.35447812,16.81268048,12704.1084220105,IT
IT17Q150000026,3690,IT17Q150000026,BRIENZA_CDA_PRATO,40.48233476,15.62754001,3412.48450728506,IT
IT18Q90000002639,1295,IT18Q90000002669,Cerchiara di Calabria - Piana Cerchiara,39.822628,16.40984,230.077672809362,IT
IT18Q90000002640,1500.788,IT18Q90000002670,Cerisano - S. Ianni,39.275863,16.18949,3425.17597605288,IT
IT18Q90000002641,738.9,IT18Q90000002671,Cerisano - Valli,39.286015,16.173676,1725.32672786713,IT
IT18Q90000002642,19500,IT18Q90000002642,Bonifati - Parise,39.566336,15.871959,5853.15662207222,IT
IT18Q90000002634,2197.845,IT18Q90000002664,Celico - Mulinelle,39.6296914,16.327685,407.141528195934,IT
IT18Q90000002637,500,IT18Q90000002667,Cerchiara di Calabria - Calvario,39.66739,15.832637,12369.3409290425,IT
IT18Q90000002638,330,IT18Q90000002668,Cerchiara di Calabria - Badia,39.860479,16.380011,933.516521424986,IT
IT18Q90000002627,1393.479,IT18Q90000002657,Cassano allo Ionio - Bruscata Grande,39.755622,16.472496,18442.8404304449,IT
IT18Q90000002628,4997.304,IT18Q90000002658,Cassano allo Ionio - Lauropoli Ponte della Mennola,39.77276,16.356282,2394.66393862513,IT
IT18Q90000002629,6006.375,IT18Q90000002659,Cassano allo Ionio - Doria,39.727456,16.35591,17353.0342365396,IT
IT18Q90000002631,28679.25,IT18Q90000002661,Castrovillari - SanRocco,39.805327,16.21983,26760.527292951,IT
IT18Q90000002624,20013.2415,IT18Q90000002654,Cassano allo Ionio - Spadella,39.737923,16.464068,2002.28190980142,IT
IT18Q90000002625,6631.038,IT18Q90000002655,Cassano allo Ionio - Algheria,39.785076,16.293619,0,IT
IT18Q90000002609,1100,IT18Q90000002639,Bisignano - Rete,39.72148,16.511378,582.287390894082,IT
IT18Q90000002619,5605,IT18Q90000002649,Campana - Convento,39.413814,16.4830973,946.627754688263,IT
IT18Q90000002620,800,IT18Q90000002620,Aiello Calabro - Macchia Sottana,39.12001,16.158144,1333.49597933143,IT
IT18Q90000002621,15000,IT18Q90000002651,Cariati - Fiume Nicà - S.Maria,39.476277,17.011884,14719.0334112097,IT
IT18Q90000002601,817.1748,IT18Q90000002631,Aprigliano - Rete,39.553681,16.827222,1101.65976098552,IT
IT18Q90000002606,12500.4,IT18Q90000002636,Bisignano - Mucone,39.476793,16.240382,8737.45455159247,IT
IT18Q90000002607,1001,IT18Q90000002637,Bisignano - Macchiatavola,39.510711,16.215151,19719.9225447719,IT
IT18Q90000002608,3999.6,IT18Q90000002638,Bisignano - Duglia,39.551809,16.243005,3763.8977655787,IT
IT18Q90000002595,298.9,IT18Q90000002625,Altomonte - Contrada Corvo/Casello,39.662881,16.144138,1220.10532845929,IT
IT18Q90000002597,4075.2,IT18Q90000002627,Amendolara - Pennino,39.940574,16.586871,2549.87133528944,IT
IT18Q90000002600,1702.2252,IT18Q90000002630,Aprigliano - Agosto,39.235084,16.340413,2473.43581001461,IT
IT18Q90000002583,1219.415,IT18Q90000002613,Acri - Duglia,39.514147,16.380888,3043.97693006694,IT
IT18Q90000002584,246.4775,IT18Q90000002614,Acri - Cuta,39.465517,16.361831,1079.45852319524,IT
IT18Q90000002587,1097.4735,IT18Q90000002617,Acri - San Giacomo,39.520811,16.465039,1711.1520540528,IT
IT18Q90000002592,2835,IT18Q90000002622,Albidona - Fontana Gatta,39.919018,16.476966,281.480314955115,IT
IT18Q90000002578,3396.9,IT18Q90000002608,Acquappesa - Terme Luigiane,39.475633,15.991715,973.844760421664,IT
IT18Q90000002580,12430.2495,IT18Q90000002610,Acri - Centro,39.489984,16.377224,0,IT
IT18Q90000002581,560.412,IT18Q90000002611,Acri - Chimento,39.395706,16.464386,234.643330574036,IT
IT18Q90000002582,311.34,IT18Q90000002612,Acri - Foresta,39.564116,16.500774,1041.55795837194,IT
IT18Q19100004001,5094.7932,IT18Q19100004001,Ionadi - rete,38.625135,16.057761,0,IT
IT18Q19200004001,3507.4,IT18Q19200004001,San Costantino - rete,38.631244,16.076437,127.442850127816,IT
IT18Q19300004001,2856.65,IT18Q19300004001,Francica - rete,38.619857,16.098402,3991.25924426317,IT
IT18Q90000002577,13300.3,IT18Q90000002607,Acquappesa - Sciabiche,39.482671,15.959555,436.944153785706,IT
IT18Q19000000006,459.724,IT18Q19000000006,San Calogero - Filandari Scaliti,38.622167,16.044314,64817.0237741456,IT
IT18Q19000000007,411.332,IT18Q19000000007,San Calogero - Filandari Mesiano,38.614366,16.042051,473.573992982507,IT
IT18Q19000004019,501.93,IT18Q19000000008,Filadelfia - Palermi,38.787648,16.319253,550.310700982809,IT
IT18Q19000300001,20674.565,IT18Q19000300001,Crotone - CORAP,39.105594,17.105484,26901.2050977373,IT
IT18Q19000000002,11372.12,IT18Q19000000002,San Calogero - Mileto San Giovanni,38.560215,16.033697,3863.7176840303,IT
IT18Q19000000003,653.292,IT18Q19000000003,San Calogero - Mileto Comparni,38.584072,16.084522,447.904627909884,IT
IT18Q19000000004,1258.192,IT18Q19000000004,San Calogero - Filandari Capoluogo,38.569047,16.057923,2.33401358872652,IT
IT18Q19000000005,1137.212,IT18Q19000000005,San Calogero - Filandari Arzona Pizzinni,38.614821,16.030483,2267.94023441523,IT
IT18Q17000000010,150.415,IT18Q17000000110,Feroleto Antico - Ievoli est,38.971858,16.407505,0,IT
IT18Q17000000011,49.39,IT18Q17000000111,Feroleto Antico - Polverini,38.973776,16.412777,449.005151867867,IT
IT18Q17000000012,49.39,IT18Q17000000112,Feroleto Antico - Marcantoni,38.974799,16.399636,198.276586860418,IT
IT18Q19000000001,6774.88,IT18Q19000000001,San Calogero – Coccumella,38.549231,16.017545,325.731719717383,IT
IT18Q17000000006,345.73,IT18Q90000002953,Feroleto Antico - Capoluogo,38.968677,16.394729,61.1827373504639,IT
